id,Status_C,Status_CL,Status_D
15188,0.976807297784411,0.0020848134613743147,0.021107888754214654
15189,0.6534242847990237,0.004214285714285714,0.34236142948669046
15190,0.9022517204735239,0.010552349143794245,0.0871959303826816
15191,0.9324948008895017,0.0037771386119213306,0.06372806049857671
15192,0.9102886704516903,0.013448892306500641,0.07626243724180909
15193,0.3027415443084047,0.08362405649905652,0.6136343991925387
15194,0.5178373015873017,0.1811547619047619,0.3010079365079365
15195,0.6422213834662699,0.06294974870442999,0.29482886782930035
15196,0.9087697952779457,0.018782523875095408,0.07244768084695909
15197,0.9123051654109918,0.012736974020046398,0.07495786056896177
15198,0.9015124533337716,0.05826902455677681,0.04021852210945172
15199,0.25423302063433656,0.041925907425907426,0.7038410719397562
15200,0.7247744122197333,0.06856089261489554,0.20666469516537134
15201,0.023,0.0025,0.9744999999999999
15202,0.9212989239442575,0.011774891774891773,0.06692618428085081
15203,0.3954026390276391,0.007967948717948719,0.5966294122544124
15204,0.9451748664893229,0.0025187348946222998,0.052306398616054656
15205,0.4927620388330003,0.02546832435856826,0.4817696368084314
15206,0.8878302165655019,0.04120116777064197,0.07096861566385608
15207,0.033666666666666664,0.053,0.9133333333333334
15208,0.048033647497572655,0.0195573716900948,0.9324089808123324
15209,0.29698076923076927,0.054741452991452985,0.6482777777777778
15210,0.8693198760619731,0.0361002910709695,0.09457983286705707
15211,0.9164562701471207,0.01724695616645315,0.06629677368642618
15212,0.8468478409495949,0.027214155826929938,0.1259380032234752
15213,0.9055324060181736,0.011745006979359722,0.08272258700246643
15214,0.7456184549037946,0.015737041759657178,0.23864450333654805
15215,0.7528872350194518,0.028221497387401588,0.21889126759314656
15216,0.2588498445998446,0.02813095238095238,0.7130192030192031
15217,0.1742159397206567,0.02524820305480683,0.8005358572245368
15218,0.9299274414724992,0.0006880464416646908,0.06938451208583642
15219,0.6168559985233888,0.006823529411764706,0.3763204720648465
15220,0.7361556611831205,0.038681169660644915,0.2251631691562346
15221,0.7164803354822962,0.037683965347611544,0.24583569917009207
15222,0.8133649512068689,0.03437910004153841,0.15225594875159287
15223,0.051387884062316466,0.003666666666666667,0.9449454492710169
15224,0.06430186981302911,0.014667419536984755,0.9210307106499862
15225,0.8561445563992062,0.014558375995464438,0.12929706760532939
15226,0.955969879999528,0.00043407071290430714,0.043596049287567606
15227,0.2587239010989011,0.03166666666666666,0.7096094322344322
15228,0.842779781472264,0.03579613690146903,0.12142408162626683
15229,0.6970733346388953,0.0730967335209946,0.22982993184011008
15230,0.9193940609609872,0.005885307629689298,0.07472063140932356
15231,0.9174113559868731,0.00760446767856259,0.0749841763345643
15232,0.9651546859323852,0.0022425572889877513,0.03260275677862689
15233,0.9202939484974507,0.017901923285557834,0.06180412821699134
15234,0.9116898514527223,0.004850946271445917,0.08345920227583176
15235,0.9477708549046653,0.0004608246254162245,0.05176832046991857
15236,0.9086745061309953,0.01878813300753654,0.07253736086146827
15237,0.35136451932923707,0.059131032386072695,0.5895044482846903
15238,0.8824528119219853,0.02931801991024848,0.08822916816776624
15239,0.29059844322344325,0.10550335775335777,0.6038981990231991
15240,0.8285044805418306,0.03771885049255321,0.13377666896561627
15241,0.7490642140175422,0.05932442414891396,0.19161136183354396
15242,0.684125049378726,0.017629785247432302,0.2982451653738418
15243,0.8718677286706948,0.052736250954247096,0.0753960203750582
15244,0.2710714285714285,0.056503968253968244,0.6724246031746033
15245,0.8730255062310587,0.06811190027249003,0.05886259349645138
15246,0.6857279674546235,0.09535121484722804,0.21892081769814847
15247,0.36875810755336613,0.0411665982484948,0.5900752941981389
15248,0.8586598725452693,0.051165072534681846,0.09017505492004896
15249,0.5434025823010402,0.02044384381946987,0.4361535738794901
15250,0.577219887298799,0.07096331808688737,0.3518167946143131
15251,0.763089749331758,0.018217153245024813,0.21869309742321733
15252,0.8991475715231237,0.0033144124771522588,0.09753801599972435
15253,0.6213625035694266,0.06853105489503411,0.3101064415355391
15254,0.07079329960387062,0.0016666666666666666,0.9275400337294626
15255,0.7854022039753643,0.07965695062651569,0.13494084539812
15256,0.842869585742272,0.02979587094107818,0.1273345433166495
15257,0.4054742571928308,0.0978000139208425,0.49672572888632677
15258,0.03218055555555555,0.0075,0.9603194444444445
15259,0.8704432949293229,0.029500625922780032,0.10005607914789744
15260,0.7860455182072831,0.011166666666666667,0.20278781512605046
15261,0.7524916566369054,0.11103536868483603,0.13647297467825859
15262,0.1596224025974026,0.01619047619047619,0.8241871212121211
15263,0.060261904761904767,0.00930952380952381,0.9304285714285712
15264,0.4867734115867829,0.18973513247981338,0.32349145593340384
15265,0.9692246542838354,0.00083757060141967,0.029937775114744925
15266,0.15679144943727244,0.027230345911949685,0.8159782046507777
15267,0.22560815601497505,0.018097550388264334,0.7562942935967605
15268,0.9133747880395029,0.03626833309163847,0.050356878868859006
15269,0.9309609919288485,0.0055713612740154695,0.06346764679713589
15270,0.9449585800878458,0.0076023439559460525,0.047439075956207916
15271,0.40744298245614025,0.06294642857142857,0.5296105889724311
15272,0.9510096908654238,0.009206565516090276,0.03978374361848594
15273,0.9079962589031253,0.025265853776235806,0.06673788732063864
15274,0.913645100538703,0.009774784182678919,0.076580115278618
15275,0.8292451942816251,0.021845524745659057,0.14890928097271586
15276,0.8599793172626079,0.019957059756250645,0.12006362298114164
15277,0.8746777630053714,0.023661704528943336,0.10166053246568554
15278,0.6760621833939292,0.04038290204419236,0.2835549145618784
15279,0.4515538503819753,0.10843192815067816,0.4400142214673464
15280,0.8233853216835039,0.01852965686216906,0.15808502145432698
15281,0.050320202915800485,0.026281055900621117,0.9233987411835785
15282,0.9495401450145512,0.008150568239390301,0.042309286746058584
15283,0.7202158890392313,0.013799031476997578,0.2659850794837709
15284,0.6472012975847354,0.03538281480787201,0.3174158876073921
15285,0.4167939798692609,0.005685776942355889,0.5775202431883831
15286,0.4280327380952382,0.09345535714285717,0.47851190476190475
15287,0.8759460361725874,0.03245569988577639,0.09159826394163641
15288,0.5962491908877992,0.058050000000000004,0.3457008091122009
15289,0.9291233621599875,0.004378535534740585,0.06649810230527187
15290,0.7327617337164749,0.018672413793103443,0.24856585249042143
15291,0.9127148974049969,0.015705719621423656,0.07157938297357963
15292,0.7360463962064299,0.05012895826265403,0.21382464553091604
15293,0.605436293436293,0.01633333333333333,0.3782303732303733
15294,0.9149933115702248,0.0012250555675570706,0.08378163286221817
15295,0.7858567330552798,0.031133988822861156,0.18300927812185885
15296,0.4306870816840839,0.016873973616906717,0.5524389446990092
15297,0.9052369605867512,0.015510538641686182,0.0792525007715629
15298,0.7080532106782108,0.0110625,0.2808842893217893
15299,0.9320013173713797,0.004978954177385445,0.0630197284512349
15300,0.701752940880785,0.06977875174160167,0.22846830737761312
15301,0.9352952596168614,0.023945412064548,0.040759328318590436
15302,0.6841603535353535,0.010833333333333332,0.3050063131313131
15303,0.7077910191711887,0.10786004116601697,0.1843489396627945
15304,0.5275055910273304,0.029506944444444443,0.4429874645282254
15305,0.8832883212868762,0.012237212584274886,0.10447446612884875
15306,0.2117902606503222,0.05661975811544778,0.7315899812342301
15307,0.04711706349206349,0.014499999999999999,0.9383829365079365
15308,0.8103787035277376,0.04164987322406526,0.1479714232481969
15309,0.15841666666666665,0.08483333333333333,0.7567499999999997
15310,0.9265610505387281,0.029394237620376216,0.04404471184089553
15311,0.6255783686401207,0.013906655844155845,0.36051497551572326
15312,0.8948310861113713,0.01192647264093186,0.09324244124769676
15313,0.9400434542844839,0.003624110439952328,0.05633243527556371
15314,0.26778672378867396,0.040540688689268814,0.691672587522057
15315,0.7707763935535366,0.05431682555940411,0.17490678088705927
15316,0.9008873423661157,0.012726933040135825,0.08638572459374866
15317,0.43526049839164854,0.006823529411764706,0.5579159721965867
15318,0.3557718253968254,0.005166666666666666,0.639061507936508
15319,0.9030251198203808,0.03183934873188371,0.06513553144773551
15320,0.8382841613635452,0.06707355339482271,0.09464228524163232
15321,0.9436998279985039,0.010584524664736368,0.045715647336759445
15322,0.68170183982684,0.050555555555555555,0.2677426046176046
15323,0.7511827270746035,0.008324561403508771,0.24049271152188773
15324,0.6841447970216455,0.022577821860909456,0.2932773811174453
15325,0.5064301046176045,0.021908730158730155,0.4716611652236654
15326,0.8933105003036368,0.017228181275213368,0.08946131842115002
15327,0.6509165280857354,0.0164551393728223,0.33262833254144225
15328,0.9014043125629856,0.03209298221676619,0.06650270522024833
15329,0.24861490683229817,0.04616097308488612,0.7052241200828159
15330,0.34925658584710306,0.05290916865701347,0.5978342454958834
15331,0.8538996742464776,0.03084659087571363,0.11525373487780864
15332,0.041077144016588754,0.010970238095238094,0.9479526178881731
15333,0.7165600250608932,0.012521594684385382,0.27091838025472126
15334,0.805924273034023,0.003941354640249025,0.19013437232572772
15335,0.9487767823189561,0.003671258833626982,0.04755195884741683
15336,0.27748177841684707,0.03373810850984764,0.6887801130733052
15337,0.16328356958082565,0.055437354819976775,0.7812790755991977
15338,0.9205797580399221,0.017404867256637167,0.06201537470344085
15339,0.3310885008015465,0.09623007270363897,0.5726814264948145
15340,0.8867508691859699,0.0038634770714231713,0.10938565374260657
15341,0.13757749376227635,0.017365079365079365,0.8450574268726443
15342,0.28460435397935396,0.02152380952380952,0.6938718364968365
15343,0.913056614738601,0.009699471009539658,0.07724391425185947
15344,0.9034159346918931,0.012303117126975675,0.08428094818113122
15345,0.4590597483634224,0.04588396452391701,0.49505628711266053
15346,0.49555822981366476,0.04354761904761904,0.46089415113871623
15347,0.9702829446488903,0.0008379427272846929,0.028879112623825177
15348,0.7785212658647802,0.009969796084913059,0.21150893805030677
15349,0.18270238095238092,0.03405952380952381,0.7832380952380953
15350,0.9055797997313535,0.0047563331717207025,0.08966386709692598
15351,0.8105915163704184,0.010121031752073963,0.17928745187750775
15352,0.8741499633378039,0.013849716253881948,0.11200032040831413
15353,0.5176023922228984,0.027190152452413855,0.45520745532468765
15354,0.8565082651356675,0.02228634911928061,0.12120538574505219
15355,0.8120560685097067,0.039994585150975065,0.14794934633931803
15356,0.6239166332502424,0.0764760245452955,0.299607342204462
15357,0.1003176919065187,0.01461674328291867,0.8850655648105628
15358,0.9532952655181979,0.004276032192000633,0.04242870228980168
15359,0.01529761904761905,0.014214285714285714,0.9704880952380952
15360,0.8234550608712978,0.05561904373199104,0.12092589539671142
15361,0.8893400868303811,0.020891077170418004,0.08976883599920069
15362,0.9245238844372423,0.008321414590757737,0.06715470097200031
15363,0.6206412713668659,0.011182308970099667,0.3681764196630345
15364,0.28492149758454105,0.018109890109890107,0.6969686123055687
15365,0.951673782168835,0.0011475169181362297,0.04717870091302871
15366,0.83102732060036,0.049179343991772796,0.11979333540786713
15367,0.9004127580009765,0.004233623533486558,0.09535361846553674
15368,0.8638214355242643,0.0340712392730944,0.10210732520264129
15369,0.7538554306309243,0.04470308545421954,0.2014414839148564
15370,0.7329631892230576,0.030777777777777775,0.2362590329991645
15371,0.36989285714285713,0.15341468253968255,0.47669246031746043
15372,0.8818857014795037,0.03744615601581073,0.08066814250468538
15373,0.9130763322686137,0.02419059476301983,0.06273307296836657
15374,0.9125865225605364,0.005260986685576322,0.0821524907538872
15375,0.7934907123223748,0.02099864675971081,0.18551064091791447
15376,0.23683593011310403,0.014875776397515526,0.7482882934893805
15377,0.12405671371112545,0.052138888888888874,0.8238043973999855
15378,0.22076788598540564,0.17297159730033745,0.6062605167142567
15379,0.8910702714619164,0.008568053903799047,0.10036167463428464
15380,0.9047412084462774,0.02770854106799322,0.06755025048572975
15381,0.6855108904054265,0.015244427463874362,0.29924468213069927
15382,0.5073373015873017,0.02775,0.4649126984126983
15383,0.046840715198910414,0.005107142857142857,0.9480521419439466
15384,0.41100595238095233,0.0793154761904762,0.5096785714285715
15385,0.5444027137736814,0.11382002048131079,0.3417772657450076
15386,0.509818612687532,0.0542854866679052,0.4358959006445625
15387,0.8980480295776112,0.017791580998463154,0.08416038942392572
15388,0.06054487179487181,0.022000000000000002,0.917455128205128
15389,0.7914017628010268,0.022402597402597403,0.18619563979637554
15390,0.890846120847812,0.047774540939043604,0.06137933821314443
15391,0.957475399844188,0.006573382126348227,0.035951218029463654
15392,0.46799032607918506,0.0225355911032697,0.5094740828175452
15393,0.9238063498622973,0.004092959724495968,0.0721006904132068
15394,0.9058785420056792,0.02682352597572113,0.06729793201859942
15395,0.8674507943467353,0.03392118218647068,0.09862802346679388
15396,0.8442674338657521,0.009411517925247902,0.14632104820899997
15397,0.3078487421082662,0.03210928408292756,0.6600419738088064
15398,0.6015408041401273,0.24316714229370973,0.15529205356616285
15399,0.9061245541155177,0.008748223928392106,0.08512722195609036
15400,0.273522135647228,0.04727169179867917,0.6792061725540929
15401,0.4078008971704623,0.14082487922705314,0.4513742236024846
15402,0.5545743143029385,0.09276463825788557,0.35266104743917587
15403,0.9133399770086567,0.010903559281900354,0.07575646370944321
15404,0.9476257475995885,0.0077711154473413925,0.044603136953070305
15405,0.925198835180912,0.00369776063428882,0.0711034041847995
15406,0.653069745355496,0.010477862346421061,0.33645239229808305
15407,0.3365233516483517,0.08092857142857142,0.582548076923077
15408,0.7823769419118054,0.06413146806446766,0.15349159002372728
15409,0.4255669895221319,0.11407681429353753,0.4603561961843304
15410,0.8790936522141668,0.03180810069962123,0.0890982470862116
15411,0.5895456429053718,0.0064008014931927985,0.40405355560143547
15412,0.8304956290797003,0.019330361027243878,0.15017400989305588
15413,0.12075623885918003,0.04675,0.83249376114082
15414,0.8709600656498647,0.027859999999999996,0.10117993435013557
15415,0.8987782096244951,0.022886635743759886,0.07833515463174529
15416,0.09791576479076479,0.04602976190476189,0.8560544733044732
15417,0.04113095238095238,0.023642857142857143,0.9352261904761903
15418,0.5321259854228965,0.04457402421426812,0.42329999036283533
15419,0.049938143851845515,0.01859294871794872,0.9314689074302055
15420,0.9214130941012658,0.013073316806654339,0.06551358909207995
15421,0.8578433174112996,0.02174061267322436,0.1204160699154761
15422,0.8320124084058839,0.06157938146188471,0.10640821013223135
15423,0.02025,0.006023809523809523,0.9737261904761904
15424,0.8858483618227304,0.03705771547857491,0.07709392269869451
15425,0.9272289139571456,0.0025207640450196855,0.070250321997835
15426,0.5453592342342344,0.07092830330330328,0.38371246246246243
15427,0.508189484126984,0.027264880952380954,0.46454563492063516
15428,0.5547491723962311,0.08847619047619046,0.3567746371275783
15429,0.9224248513748382,0.0008938552781355388,0.07668129334702618
15430,0.7626855320521062,0.037624281213233114,0.19969018673466074
15431,0.6341636813391633,0.00821842786685959,0.357617890793977
15432,0.2633595287828074,0.04033205398648385,0.6963084172307086
15433,0.038821259723862404,0.011166666666666665,0.9500120736094709
15434,0.6706693948412701,0.049310267857142855,0.2800203373015873
15435,0.08240964388933256,0.010249999999999999,0.9073403561106673
15436,0.06898809523809525,0.02708333333333333,0.9039285714285715
15437,0.783104573915086,0.041773148116463175,0.1751222779684508
15438,0.19551388888888888,0.028666666666666667,0.7758194444444443
15439,0.007880952380952379,0.0,0.9921190476190476
15440,0.3984394841269841,0.05648412698412699,0.545076388888889
15441,0.35979563492063477,0.023642857142857143,0.616561507936508
15442,0.9601751519522349,0.0004474743073556138,0.03937737374040923
15443,0.9176453198132974,0.01623222657018801,0.06612245361651481
15444,0.46466500507993985,0.09636954747290062,0.43896544744715954
15445,0.018383304927025848,0.0016666666666666666,0.9799500284063075
15446,0.9655313508800245,0.005275122532396129,0.029193526587579267
15447,0.8431422375185075,0.014502955771493247,0.14235480670999975
15448,0.5099352760334903,0.21970756293970578,0.2703571610268039
15449,0.9161196782618416,0.007224726300353803,0.07665559543780462
15450,0.44839936204508596,0.035464495879937045,0.516136142074977
15451,0.6740328912541453,0.007008784461430523,0.3189583242844242
15452,0.03719444444444445,0.02120238095238095,0.9416031746031748
15453,0.7468450120085395,0.07459190671391015,0.17856308127755047
15454,0.21175010959646307,0.015663328578502823,0.7725865618250342
15455,0.6707284914397907,0.09049099511823007,0.23878051344197943
15456,0.9719754856624614,0.007441527120633831,0.020582987216904484
15457,0.11513095238095238,0.04531150793650794,0.8395575396825394
15458,0.26782280219780225,0.07058333333333332,0.6615938644688645
15459,0.8954554554080549,0.006645455048254146,0.09789908954369098
15460,0.9487825864064224,0.006808149487036901,0.04440926410654085
15461,0.032302018689829314,0.012916666666666665,0.9547813146435041
15462,0.9141520016937865,0.019669282586367964,0.06617871571984552
15463,0.9111128939534764,0.01024060960666738,0.07864649643985631
15464,0.1452431457431457,0.24057738095238093,0.6141794733044733
15465,0.06643448212804659,0.017531055900621116,0.9160344619713322
15466,0.8476027318191849,0.06145580699878533,0.09094146118202948
15467,0.417736445800636,0.025086206896551725,0.5571773473028121
15468,0.9264803031111754,0.008909425381368012,0.06461027150745627
